0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.458333333,0.125,0.791666667,0.708333333,2.75,0.875,1.041666667,0.25,1.333333333,0.291666667,0.333333333,2.375,0.083333333,0.75,0.708333333,0.833333333,1.125,1.458333333,1,1.583333333,0.375,0.041666667,0.041666667,0.333333333,0.458333333,0.291666667,0.375,0.416666667,0.208333333,0.375,0.875,0.5,0.833333333,1.416666667,2.5,1.25,0.458333333,1.958333333,2.708333333,0.166666667,0.208333333,2.166666667,1.25,1.916666667,0.416666667,0.333333333,1.958333333,0.083333333,0.458333333,0.791666667,0.041666667,0.458333333,0.833333333,0.5,0.916666667,1.833333333,1.458333333,1.333333333,1.791666667,0.708333333,0.5,1.875,0.375,0.5,0.125,1.958333333,0.5,1.625,0.25,0.166666667,0.583333333,0.375,2.125,0.458333333,0.083333333,0.083333333,0.583333333,0.416666667,1.041666667,0.375,2.083333333,0,2.208333333,1.208333333,0.958333333,0.416666667,0.625,0.416666667,0,1.916666667,0.458333333,0.416666667,0.25,0.208333333,0.291666667,1.75,0.375,0.916666667,0.125,1.416666667,0.5,0.25,0.458333333,1.458333333,1.625,1.125,0.166666667,0.458333333,0.208333333,0.708333333,0.416666667,0.708333333,0.583333333,0.125,0.333333333,2.791666667,0.083333333,1.041666667,0.458333333,0.5,0.791666667,0.125,0.333333333,0.166666667,1.791666667,0.041666667,0.125,1.166666667,0.625,0.125,0.416666667,0.125,0.625,0.416666667,0.625,2.416666667,0.041666667,0.458333333,0.375,0.791666667,1.291666667,0.25,0.458333333,2.958333333,0.75,2.166666667,0,1.958333333,0.25,0.416666667,2.333333333,1,0.25,0.625,0.166666667,0.375,0.625,1.625,1.791666667,0.375,3.166666667,0.25,0,0.916666667,0.375,0.75,0.958333333,0.583333333,0.5,1.875,1.791666667,0.625,0.875,0.375,0,0.083333333,2.166666667,0.416666667,0.708333333,0.208333333,1.833333333,0.541666667,0.625,0.708333333,0,0.458333333,1.083333333,3.25,0.875,0.833333333,0.291666667,1.041666667,0.25,0.25,0.5,0.25,1.833333333,0.625,0.125,0.333333333,0.541666667,0.333333333,0.166666667,0.125,2.625,0.333333333,0.166666667,0.958333333,1.5,0.333333333,2,0.833333333,1.541666667,1.125,0.708333333,0.791666667,2,0.083333333,0,1.125,0.041666667,0.541666667,0.208333333,0.083333333,0.291666667,0.5,1.5,1.791666667,0.333333333,1.958333333,0.25,1,0.041666667,0.208333333,0.125,0.791666667,0.041666667,0.416666667,0.5,1.75,0.375,0.083333333,0.791666667,0.416666667,1,0.083333333,0.083333333,1.375,2.958333333,0.75,0.416666667,1.333333333,0.5,0.25,2.666666667,1.125,0.583333333,0.333333333,2.75,1.875,0.75,1,1.875,1.875,0.5,1.041666667,1.791666667,0.25,0.416666667,0.75
2.375,3.541666667,1.875,1.916666667,2.583333333,1.958333333,1.125,3.416666667,1.958333333,2.75,2.541666667,4.958333333,2.458333333,2.375,2.541666667,2.541666667,2.375,4,2.333333333,2.625,3.875,2.833333333,3,2.708333333,1.875,2.041666667,2.041666667,2.25,2.541666667,2.208333333,2.458333333,2.958333333,1.708333333,2.541666667,2.541666667,2.291666667,2.708333333,3.083333333,2.416666667,2.333333333,1.583333333,2.291666667,1.958333333,2.208333333,2.333333333,2.5,1.958333333,2.625,1.625,1.833333333,2.333333333,4,2.416666667,2.25,2.125,2.791666667,1,6.333333333,3.541666667,1.666666667,1.75,3.958333333,1.916666667,2.666666667,2.125,1.875,1.958333333,2.666666667,2.333333333,2.416666667,4.291666667,2.458333333,2.208333333,2.125,2.416666667,2,0.916666667,1.916666667,1.791666667,2.458333333,2.791666667,1.916666667,1.583333333,2.791666667,2.375,2.375,2.208333333,2.458333333,2.583333333,2.625,1.958333333,2.041666667,2.458333333,2.125,2.583333333,2.166666667,2.541666667,2.5,1.833333333,1.958333333,2.416666667,1.708333333,2.458333333,2.5,1.041666667,2.458333333,1.75,2.958333333,2.5,1.875,3.208333333,1.958333333,2.625,2.541666667,2.958333333,2.708333333,4.541666667,1.833333333,3.791666667,1.958333333,1.208333333,1.25,2.25,1.875,1.625,1.583333333,2.25,1.791666667,3.416666667,1.958333333,2.75,1.083333333,2.333333333,1.541666667,2.041666667,2.5,4.5,0.75,2.666666667,2.041666667,3.791666667,1.625,1.5,2.458333333,2.666666667,2.833333333,2.291666667,1.708333333,3.25,2.666666667,2.5,3.916666667,2.583333333,2.666666667,2.291666667,3.333333333,1.833333333,2.583333333,2.291666667,2.041666667,2.666666667,2.291666667,2.083333333,2.041666667,2.208333333,2.416666667,2.958333333,2.75,1.916666667,1.958333333,1.958333333,2.625,2.416666667,1.916666667,1.833333333,2,3.541666667,3.75,1.875,3,1.916666667,0.833333333,2.083333333,1.5,3.833333333,2.458333333,2.875,2.041666667,1.5,2.416666667,1.958333333,2.25,1.541666667,2.666666667,1.958333333,2.833333333,2.75,1.958333333,3.333333333,2.666666667,3.791666667,3.166666667,2.416666667,2.416666667,3.041666667,2.833333333,3.166666667,1.708333333,2.166666667,1.666666667,1.833333333,1.958333333,1.916666667,1.791666667,2.333333333,2.333333333,1.958333333,1.25,2.666666667,2.583333333,2,2.791666667,3.916666667,1.875,3.5,1.833333333,2.375,2.25,2.583333333,3.833333333,2.5,2.041666667,2.625,1.833333333,2.458333333,2.208333333,0.791666667,2.125,3.791666667,1.833333333,1.916666667,2.833333333,1.958333333,1.875,1.916666667,2.625,2.208333333,2.375,2.416666667,3.208333333,3.625,2.25,2.666666667,3.875,1.791666667,4.791666667,7.166666667,1.583333333,2.708333333,3.041666667,2,1.75,2.541666667,2.625,2.958333333,2.666666667,3.541666667,2.125,2.083333333,2.208333333,2.25
1.625,3.208333333,2.708333333,2.291666667,2.416666667,2.041666667,1.375,4.166666667,2.458333333,2.458333333,2.75,4.875,2.541666667,3.333333333,1.708333333,2.583333333,2.541666667,4.333333333,2.166666667,2.375,4.291666667,3.208333333,3.916666667,1.875,1.708333333,2.25,2.291666667,2.541666667,2.25,2.208333333,1.916666667,2.458333333,2.291666667,2.458333333,2.541666667,2.166666667,2.583333333,3.25,2.958333333,2.541666667,1.833333333,2.708333333,2.291666667,2.375,2.458333333,3.208333333,2.208333333,2.5,2.083333333,1.708333333,2.5,4.375,2.458333333,2.291666667,3.833333333,4.125,1.5,6,3.958333333,2,2.791666667,4.166666667,1.083333333,2.875,2.291666667,3.208333333,1.75,2.583333333,2.666666667,2.458333333,4,2.041666667,2.458333333,2.166666667,2.25,1.375,1.916666667,2.208333333,1.541666667,2.875,2.625,1.875,2,1.333333333,3.666666667,1.5,2,2.166666667,2.75,2.625,1.125,2.166666667,2.625,2.25,2.666666667,2.166666667,1.375,1.125,2.333333333,1.625,2.416666667,2.291666667,2.583333333,2.458333333,2.041666667,2.333333333,2.041666667,2.708333333,2.5,1.875,3.375,2.416666667,1.708333333,1.875,3,2.791666667,5.125,2.416666667,5.625,2.416666667,1.583333333,1.541666667,4,1.958333333,2.041666667,1.916666667,2.333333333,1.916666667,3.583333333,4.125,2.625,1.583333333,2.25,1.541666667,1.583333333,2.5,7.583333333,1.916666667,2.666666667,2.458333333,3.583333333,1.916666667,1.791666667,1.541666667,2.875,3.708333333,2.541666667,1.041666667,3.25,1.708333333,1.291666667,2.708333333,2.958333333,2.416666667,2.5,3.041666667,2.083333333,2.625,2.25,2.25,2.5,3.375,2.833333333,2.083333333,1.833333333,2.875,2.291666667,2.791666667,2.625,2,1.958333333,2.958333333,2.291666667,2.333333333,2.208333333,2.208333333,3.958333333,3.291666667,1.583333333,2.666666667,3,1.833333333,2.333333333,1.791666667,4.041666667,1.208333333,3.25,2.541666667,1.916666667,2.083333333,2.208333333,2.208333333,1.541666667,2.625,1.833333333,2.625,2.458333333,1.833333333,2.75,2.75,3.625,3.541666667,2.458333333,1,2.833333333,2.666666667,3.583333333,3.25,1.708333333,1.708333333,2.458333333,1.875,1.583333333,2.125,2.291666667,2.375,1.875,1.583333333,2.666666667,2.416666667,2,2.833333333,4.5,1.791666667,3.416666667,2.458333333,1.125,2.041666667,2.5,4.125,1.458333333,2.083333333,2.5,1.583333333,2.666666667,2.583333333,1.916666667,2.291666667,4,2.291666667,2.041666667,3.291666667,1.791666667,2.333333333,1.916666667,2.291666667,2.291666667,2.458333333,2.583333333,4.208333333,4.083333333,2.333333333,2.625,3.75,2.125,4.333333333,6.458333333,1.916666667,2.916666667,3.583333333,2.166666667,1.875,2.458333333,2.5,3.125,2.5,4.083333333,1.958333333,2.25,2.333333333,2
1.791666667,9.041666667,2.583333333,2.458333333,2.75,4.041666667,1.333333333,2.875,3.041666667,2.458333333,2.541666667,4.875,2.541666667,4.25,1.708333333,2.541666667,2.458333333,3.75,2.541666667,2.75,4.708333333,2.875,3.5,1.625,1.166666667,2.125,2.5,2.333333333,1.791666667,2.541666667,2.291666667,3,2.375,2.708333333,2.291666667,2.25,2.666666667,3.625,3.125,2.416666667,1.5,3.416666667,1.833333333,2.291666667,2.458333333,2.875,2.166666667,1.125,2.666666667,2.25,2.416666667,3.791666667,2.791666667,2.166666667,4.416666667,4.291666667,1.833333333,5.958333333,3.875,1.916666667,2.75,4.166666667,1.041666667,2.833333333,2.125,2.916666667,1.625,2.791666667,3.083333333,1.416666667,3.541666667,2.75,2.25,1.833333333,2.041666667,1.625,1.875,2.25,1.875,2.208333333,2.416666667,1.958333333,2,1.416666667,4,1.75,2.25,2.125,2.791666667,2.833333333,1.208333333,2.25,2.625,1.708333333,2.333333333,2.25,1.666666667,1.833333333,2.041666667,2.125,2.291666667,2.291666667,3.083333333,2.541666667,1.958333333,2.125,2.416666667,3.083333333,2.541666667,0.958333333,3.666666667,1.083333333,3.083333333,1.916666667,3.166666667,2.708333333,5.833333333,2.458333333,5.625,2.333333333,1.708333333,1.458333333,4.666666667,2.291666667,2.166666667,1.916666667,3.333333333,2.333333333,3.375,4.333333333,2.833333333,1.833333333,2.208333333,1.541666667,1.958333333,2.666666667,8.25,1.75,2.875,1.916666667,3.875,2.333333333,1.958333333,1.958333333,3,2.875,2.166666667,1.541666667,4,1.958333333,1.666666667,3.041666667,2.791666667,2.375,4.125,2.833333333,1.5,2.083333333,2.083333333,1.333333333,2.458333333,4.375,2.958333333,3.291666667,3.041666667,3.291666667,3.541666667,2.5,2.041666667,2.125,1.916666667,2.625,2.291666667,2.083333333,2.25,2.333333333,3.458333333,3.916666667,1.75,2.333333333,3.458333333,1.833333333,2.125,1.75,3.583333333,1.625,3.5,2.791666667,2.208333333,2.541666667,2.083333333,2.375,2.041666667,2.541666667,2.291666667,2.541666667,2.666666667,1.083333333,2.458333333,2.666666667,3.25,4.041666667,2.583333333,1.75,3.458333333,3.208333333,3.833333333,3.208333333,2.291666667,1.75,2.458333333,2.041666667,2.458333333,2.375,2.583333333,2.958333333,1.833333333,2.208333333,2.416666667,2.541666667,1.916666667,2.291666667,5.416666667,1.833333333,3.833333333,2.25,1.5,1.916666667,2.375,4.458333333,1.75,2.291666667,2.625,2.166666667,3.083333333,2.375,2,2.333333333,3.958333333,2.166666667,2.291666667,2.833333333,1.916666667,1.125,2.083333333,2.375,2.333333333,2.625,2.625,3.75,4.125,2.666666667,2.5,3.791666667,2.291666667,4.666666667,7.166666667,1.708333333,2.625,3.583333333,2.375,1.916666667,2.25,2.708333333,2.708333333,2.958333333,3.875,1.791666667,2.916666667,2.291666667,2.083333333
1.875,8.5,2.708333333,2.041666667,2.708333333,4,1.25,4.041666667,2.541666667,2.541666667,2.791666667,4.625,2.541666667,3.833333333,1.583333333,2.583333333,2.875,3.75,2.333333333,2.875,4.791666667,2.916666667,3.375,1.666666667,2.083333333,1.875,2.125,2.666666667,1.541666667,2,2.458333333,2.541666667,2.25,2.333333333,2.791666667,2.25,2.791666667,3.166666667,5.875,2.708333333,1.875,4.25,2.75,2.416666667,2.5,2.75,2.25,1.916666667,2.166666667,2.208333333,2.25,4.25,2.958333333,2,4.291666667,4.541666667,2.458333333,5.875,4.125,2.333333333,2.958333333,3.958333333,1.291666667,2.666666667,2.208333333,2.916666667,2.166666667,2.833333333,2.916666667,1.583333333,3.791666667,2.833333333,1.958333333,2.208333333,2.25,1.375,2.041666667,2.541666667,2.416666667,4.583333333,2.5,1.458333333,1.708333333,2,5.5,1.833333333,1.958333333,2.375,2.791666667,1.791666667,1.208333333,2.375,2.625,1.958333333,1.541666667,2.333333333,1.708333333,1.916666667,2.541666667,1.833333333,2.375,2.125,3.083333333,2.708333333,2.083333333,1.958333333,2.25,2.833333333,2.583333333,1.625,3.791666667,1.125,3.083333333,1.958333333,3.291666667,4.583333333,5.583333333,2.5,5.583333333,2.333333333,1.75,1.333333333,4.083333333,1.166666667,1.791666667,1.958333333,2.083333333,2.666666667,3.375,4.5,2.708333333,2.083333333,2.041666667,1.5,1.833333333,2.666666667,8.916666667,1.916666667,2.583333333,2.083333333,3.875,2.75,2.166666667,2,3,2.625,1.75,1.541666667,3.791666667,2.083333333,1.791666667,3.208333333,3,2.458333333,4.875,2.541666667,2.833333333,2,1.875,1.666666667,2.666666667,6.208333333,3.166666667,3.458333333,3.833333333,3.041666667,3.666666667,2.5,2.333333333,1.958333333,1.833333333,2.541666667,2.666666667,2.666666667,2.375,2.208333333,3.375,4.041666667,2.041666667,2.5,3.791666667,2.041666667,2.208333333,1.833333333,3.791666667,1.875,3.291666667,2.625,1.916666667,1.833333333,2.416666667,2.5,1.916666667,3.125,2.416666667,2.416666667,2.375,1.416666667,2.208333333,2.708333333,3.333333333,3.875,2.333333333,1.666666667,2.583333333,2.5,4.458333333,3.125,2.125,1.666666667,2.375,1.541666667,2.25,2.5,2.583333333,3.916666667,1.875,2.208333333,2.541666667,2.75,2.291666667,2.916666667,4.291666667,1.875,3.416666667,1.5,1.5,2.25,2.5,4.125,2.125,2.375,2.75,2.25,3.125,1.75,2,2.333333333,4.083333333,2.5,2.041666667,2.291666667,2.208333333,1.541666667,2.166666667,2.458333333,2.791666667,2.458333333,2.625,4.333333333,4.5,2.541666667,2.833333333,4.166666667,2.25,4.541666667,8,1.833333333,2.5,3.666666667,2.25,2.041666667,2.416666667,2.583333333,2.125,2.541666667,4.125,2.125,3.416666667,2.208333333,2.375
1.791666667,10.08333333,2.375,2.458333333,2.708333333,3.833333333,1.375,3.833333333,2.5,2.875,2.75,4.875,2.583333333,4.291666667,2.083333333,1.791666667,2.458333333,4.166666667,2.166666667,2.791666667,4.958333333,3.125,3.791666667,2,1.666666667,2.041666667,2.125,1.791666667,2,2.208333333,2.041666667,2.708333333,2.916666667,2.541666667,2.791666667,2.125,2.708333333,3.833333333,8.583333333,2.666666667,2.083333333,3.916666667,2.25,2.5,2.541666667,2.666666667,1.625,1.916666667,2.208333333,2.125,2.208333333,4.666666667,2.666666667,2.208333333,4.833333333,4.166666667,2.666666667,6.125,4.333333333,2.291666667,2.875,3.958333333,1.25,2.625,1.875,2.833333333,2.375,2.833333333,3.375,1.666666667,3.208333333,3.125,3.083333333,2.375,1.875,1.708333333,2.083333333,2.458333333,1.958333333,5.125,2.458333333,1.541666667,1.416666667,1.583333333,5.458333333,1.75,2.208333333,2.333333333,2.708333333,2.083333333,1.666666667,2.416666667,2.666666667,2.083333333,3.541666667,2.375,2,1.958333333,2.75,2.25,2.291666667,2.333333333,3.666666667,2.791666667,2.083333333,2.416666667,2.541666667,3.333333333,5.041666667,1.75,3.75,1.208333333,2.875,2.125,3.25,4.583333333,5.166666667,2.5,5.416666667,1.166666667,2,1.666666667,4.75,1.375,2.083333333,1.791666667,2.875,2.666666667,3.333333333,4.375,3.083333333,2.291666667,2.125,1.541666667,1.875,2.458333333,8.625,2.041666667,2.625,2.208333333,3.583333333,4.583333333,2.25,2.083333333,3.208333333,2.75,2.041666667,1.666666667,4.041666667,1.875,1.833333333,2.875,2.833333333,2.416666667,4.916666667,3.166666667,3.083333333,2.208333333,1.875,1.958333333,2.583333333,5.958333333,3.083333333,3.708333333,3.833333333,3.333333333,3.666666667,2.833333333,2.416666667,2,1.875,2.5,2.833333333,2.708333333,1.041666667,2.416666667,3.583333333,3.958333333,1.916666667,2.583333333,4.458333333,2.083333333,2.166666667,1.958333333,3.833333333,1.916666667,3.208333333,2.708333333,2.083333333,2.708333333,2.541666667,2.458333333,1.958333333,3.041666667,2.125,2.916666667,2.708333333,1.291666667,2.041666667,2.541666667,3.958333333,4.25,2.458333333,2.208333333,2.208333333,2.166666667,4.125,3.166666667,1.708333333,3.25,2.208333333,1.416666667,2.25,2.541666667,2.625,3.875,0.958333333,2.75,2.416666667,2.75,2.5,2.333333333,5.583333333,1.833333333,4.166666667,1.833333333,1.791666667,1.791666667,2.541666667,4.375,2,2.208333333,2.833333333,2.375,3.166666667,2.166666667,2.083333333,2.541666667,3.375,2.458333333,2,2.916666667,2.375,1.833333333,1.708333333,1.625,2.791666667,2.416666667,2.208333333,4.208333333,4.666666667,2.125,2.625,4.25,2.208333333,4.5,7.5,2,2.291666667,3.708333333,2.375,2,2.75,3.166666667,1.833333333,3.083333333,4.041666667,2,3.291666667,2.291666667,1.958333333
1.958333333,10.625,2.833333333,2.625,3.166666667,4.5,1.25,3.416666667,2.291666667,3.208333333,2.791666667,4.958333333,2.625,4.416666667,2.25,2.041666667,2.583333333,3.75,2.25,2.875,5.041666667,3.041666667,3.666666667,2.041666667,1.833333333,1.875,2.25,2.166666667,2.166666667,2.291666667,2.625,2.75,2.791666667,2.708333333,3.166666667,2.541666667,2.583333333,3.416666667,10.04166667,2.958333333,1.75,3.458333333,2.166666667,2.458333333,2.291666667,3.208333333,1.291666667,1.833333333,2.291666667,2.166666667,2.333333333,4.625,2.833333333,2.125,4.291666667,4.666666667,2.666666667,6.208333333,4.208333333,2.25,3.333333333,4.291666667,1.291666667,3.083333333,2.25,2.5,2.125,2.833333333,3.458333333,1.75,3.708333333,3,2.958333333,2,1.541666667,1.75,2.166666667,2.291666667,1.708333333,4.583333333,2.375,1.666666667,1.25,1.958333333,5.75,1.875,2.291666667,2.458333333,2.875,2.25,1.583333333,2.541666667,2.708333333,2.291666667,3.541666667,2.333333333,2.458333333,1.916666667,2.916666667,2.083333333,2.291666667,1.75,3.291666667,2.791666667,2,2.416666667,2.333333333,3.25,4.958333333,2.041666667,3.875,2.125,3.125,2.125,3.041666667,4.833333333,5.208333333,2.416666667,5.166666667,1.416666667,1.916666667,1.333333333,4.333333333,1.416666667,2,1.791666667,2.375,2.916666667,3.5,4.125,2.583333333,2.25,2.25,1.541666667,2.041666667,2.666666667,9,2.166666667,2.875,2.083333333,3.666666667,4.041666667,2.166666667,1.916666667,2.916666667,3.083333333,1.833333333,1.5,3.791666667,1.75,1.875,3.125,2.875,2.583333333,4.75,3.041666667,3.166666667,2.166666667,1.583333333,1.916666667,2.458333333,5.708333333,2.833333333,3.875,3.833333333,3.208333333,3.625,2.5,2.416666667,1.958333333,2,2.958333333,2.875,3.166666667,1.083333333,2.625,3.916666667,3.833333333,2.041666667,1.75,4.75,1.916666667,2.208333333,1.791666667,4,1.958333333,3.375,2.75,2,2.833333333,2.208333333,2.458333333,1.875,3,2.125,3.166666667,2.666666667,1.291666667,3.041666667,2.583333333,3.083333333,3.958333333,2.666666667,2.583333333,3,2.083333333,6.041666667,3.125,2,4.5,2.458333333,1.75,2.125,2.791666667,2.541666667,4,1.208333333,3.166666667,2.416666667,2.5,2.375,2.666666667,4.416666667,2.041666667,3.875,1.625,1.625,2.708333333,1.458333333,4.25,2,2.458333333,2.5,2.375,3.041666667,2.333333333,2,2.458333333,3.666666667,2.5,2.041666667,2.833333333,2.5,1.791666667,1.958333333,1.708333333,2.583333333,2.541666667,2.708333333,4.333333333,4.833333333,2.125,2.958333333,4.083333333,2.166666667,4.666666667,7.375,2.125,2.583333333,3.791666667,2.416666667,1.916666667,2.875,2.708333333,2.041666667,3.291666667,3.708333333,2,8.291666667,2.333333333,2.25
1.75,10,3.166666667,2.583333333,2.708333333,3.958333333,1.25,3.291666667,2.958333333,2.666666667,2.75,4.75,2.541666667,4.583333333,2.208333333,2.041666667,2.458333333,4.125,2.166666667,2.708333333,5.083333333,2.833333333,3.333333333,1.708333333,2.208333333,2,2.291666667,1.958333333,1.916666667,2.25,2.25,1.541666667,2.5,2.5,2.833333333,2.416666667,2.625,3.5,7.583333333,2.541666667,2,4.5,2.375,2.458333333,1.125,3,1.458333333,2.041666667,1.958333333,2.333333333,2.541666667,4.291666667,2.625,2.25,4.625,4.625,2.75,6.25,4.25,2.5,3.583333333,4.166666667,1.291666667,2.833333333,1.958333333,2.916666667,2.166666667,2.5,3.25,1.916666667,3.916666667,3.083333333,2.875,2.25,2.083333333,1.666666667,2.083333333,2.458333333,2.208333333,4.708333333,2.208333333,1.625,1.791666667,2.041666667,6.041666667,1.916666667,1.833333333,2.125,2.875,2,1.583333333,2.333333333,2.875,2.083333333,3.625,2.125,2.208333333,1.958333333,2.916666667,1.75,2.541666667,2.458333333,3.416666667,2.791666667,2.125,2.541666667,2.375,3.166666667,5,2,3.791666667,2.208333333,2.833333333,1.875,3.333333333,4.333333333,5.75,2.583333333,5.541666667,1.875,1.958333333,1.625,4.791666667,1.208333333,2.125,1.958333333,3.25,3.291666667,3.166666667,4.458333333,3,2.166666667,2.25,1.833333333,1.833333333,2.541666667,9.375,1.916666667,2.583333333,2,3.75,4.458333333,2.333333333,2.041666667,3.166666667,2.75,1.75,1.625,3.166666667,1.666666667,1.75,3.125,2.75,2.583333333,4.666666667,2.916666667,3.333333333,2.166666667,1.916666667,2,2.583333333,6.291666667,2.75,4.458333333,3.833333333,3.625,3.583333333,2.333333333,2.625,2.125,1.958333333,2.708333333,2.833333333,3.166666667,1.416666667,2.416666667,3.75,4.083333333,1.875,2,4.708333333,1.916666667,2.333333333,1.916666667,3.583333333,2.041666667,3.666666667,2.583333333,2.208333333,2.833333333,2.791666667,2.291666667,2.125,2.916666667,1.833333333,2.75,2.375,1.583333333,3.375,2.833333333,3.416666667,3.916666667,2.25,2.333333333,2.666666667,1.875,6.666666667,3.208333333,2.25,4.541666667,2.416666667,1.416666667,1.541666667,3,1.958333333,3.75,2,3.166666667,2.875,2.208333333,2.416666667,2.75,4.5,2.083333333,3.916666667,1.75,1.791666667,2.416666667,1.75,4.416666667,2.041666667,2.333333333,2.708333333,2.291666667,2.958333333,2.125,2.083333333,2.333333333,3.833333333,2.583333333,2.083333333,2.916666667,2.5,1.916666667,2.5,2.041666667,2.916666667,2.375,2.958333333,3.708333333,5.25,2.125,2.75,4.416666667,2.083333333,4.333333333,7.291666667,1.875,2.666666667,3.583333333,2.291666667,1.958333333,2.75,2.916666667,2.208333333,3.333333333,4.166666667,2.25,7.333333333,2.416666667,1.875
2,10.29166667,2.916666667,2.666666667,2.875,4.583333333,1.291666667,3.458333333,2.25,4.041666667,2.916666667,5,2.541666667,4.583333333,2.208333333,2.041666667,2.375,4.083333333,2.083333333,2.791666667,5.208333333,2.833333333,3.666666667,2,2.166666667,2.25,2.75,2.291666667,1.916666667,2.541666667,1.958333333,1.416666667,3,2.625,3.041666667,2.291666667,2.625,3.416666667,8.958333333,2.458333333,1.583333333,4.583333333,2.125,2.375,1.333333333,3.083333333,1.333333333,1.958333333,2.333333333,2.541666667,2.583333333,4.5,4.791666667,2.291666667,4.5,4.125,2.708333333,6.208333333,4.5,2.25,3.208333333,4.166666667,1.25,2.958333333,2.083333333,2.583333333,1.791666667,2.541666667,3.291666667,1.916666667,3.375,3.25,2.666666667,3.375,2.25,1.833333333,2.375,2.25,2.25,5.416666667,2.083333333,1.5,1.541666667,2.125,6.208333333,2.083333333,2.125,2.625,2.791666667,1.833333333,1.791666667,2.666666667,3,2.208333333,4.041666667,2.208333333,2.416666667,1.958333333,2.625,2.083333333,2.791666667,1.833333333,3.416666667,2.75,2.041666667,2.333333333,2.208333333,2.916666667,5.041666667,2.041666667,3.291666667,2.25,3.125,1.958333333,3.25,4.5,5.708333333,2.666666667,5.5,1.75,1.958333333,2.25,4.625,1.458333333,1.875,2.166666667,2.708333333,3.041666667,3.291666667,5.458333333,2.458333333,2.541666667,2.291666667,1.958333333,2.125,2.583333333,8.375,2.041666667,2.625,2.25,3.833333333,4.583333333,2.5,2,2.833333333,2.875,2.166666667,1.5,4,1.833333333,1.791666667,2.958333333,2.458333333,2.416666667,4.791666667,3.25,3.333333333,2.083333333,1.916666667,2.041666667,2.833333333,6.25,2.875,3.916666667,4,3.125,3.583333333,2.208333333,2.166666667,1.958333333,2.458333333,2.875,2.875,2.041666667,1.5,2.291666667,3.791666667,3.875,1.833333333,2.166666667,5.375,2.25,2.375,1.708333333,3.875,1.958333333,3.083333333,2.541666667,1.958333333,2.791666667,2.875,2.166666667,2,2.958333333,2.041666667,2.833333333,3.125,1.541666667,3.833333333,2.791666667,3.708333333,4,2.416666667,2.416666667,2.583333333,1.958333333,6.125,3,2.125,4.791666667,2.208333333,1.541666667,2.25,3,1.958333333,4.208333333,2,3.166666667,2.541666667,2.041666667,2.625,2.583333333,5.416666667,2.083333333,3.75,2.041666667,1.833333333,2.208333333,1.833333333,4.208333333,2.125,2.291666667,2.75,1.958333333,3,2.208333333,2.083333333,2.583333333,4,2.416666667,2.25,2.75,2.416666667,2.833333333,2.333333333,1.958333333,2.666666667,2.291666667,3.041666667,4.833333333,5.166666667,2.458333333,2.791666667,4.458333333,2.208333333,4.791666667,7.375,1.958333333,2.375,3.625,2.458333333,2,2.541666667,2.666666667,2,2.958333333,4.333333333,2.25,8.916666667,2.333333333,2.375
